id	trueLen	effectiveLen	percentEffective
Gorai.002G088700	1022	959	0.938356164383562
Gorai.002G088800	2461	2294	0.932141405932548
Gorai.002G088900	1074	946	0.880819366852886
Gorai.002G089000	1717	1716	0.999417588817705
Gorai.002G089100	5165	5147	0.996515004840271
Gorai.002G089200	1087	1087	1
Gorai.002G089300	1535	1467	0.955700325732899
Gorai.002G089400	717	666	0.928870292887029
Gorai.002G089500	1350	1134	0.84
Gorai.002G089600	891	867	0.973063973063973
Gorai.002G089700	2072	2046	0.987451737451737
Gorai.002G089800	465	463	0.995698924731183
Gorai.002G089900	1605	1438	0.89595015576324
Gorai.002G090000	674	664	0.985163204747775
Gorai.002G090100	2510	2346	0.934661354581673
Gorai.002G090200	1470	1470	1
Gorai.002G090300	2773	2773	1
Gorai.002G090400	1284	1284	1
Gorai.002G090500	991	949	0.957618567103935
Gorai.002G090600	633	633	1
Gorai.002G090700	1026	1026	1
Gorai.002G090800	234	234	1
Gorai.002G090900	599	543	0.906510851419032
Gorai.002G091000	1425	1416	0.993684210526316
Gorai.002G091100	2058	2058	1
Gorai.002G091200	270	270	1
Gorai.002G091300	1939	1868	0.963383187209902
Gorai.002G091400	3248	3158	0.972290640394089
Gorai.002G091500	594	594	1
Gorai.002G091600	734	734	1
Gorai.002G091700	438	360	0.821917808219178
Gorai.002G091800	426	426	1
Gorai.002G091900	1060	0	0
Gorai.002G092000	1679	1656	0.986301369863014
Gorai.002G092100	936	936	1
Gorai.002G092200	3322	3322	1
Gorai.002G092300	594	594	1
Gorai.002G092400	2102	1937	0.921503330161751
Gorai.002G092500	648	648	1
Gorai.002G092600	1562	1419	0.908450704225352
Gorai.002G092700	607	607	1
Gorai.002G092800	656	656	1
Gorai.002G092900	2072	2049	0.988899613899614
Gorai.002G093000	1755	1585	0.903133903133903
Gorai.002G093100	858	243	0.283216783216783
Gorai.002G093200	2053	1986	0.967364831953239
Gorai.002G093300	2154	2098	0.974001857010214
Gorai.002G093400	1059	1059	1
Gorai.002G093500	1354	1315	0.971196454948301
Gorai.002G093600	2374	2374	1
Gorai.002G093700	2072	2072	1
Gorai.002G093800	2286	2239	0.979440069991251
Gorai.002G093900	1721	1721	1
Gorai.002G094000	552	552	1
Gorai.002G094100	1494	1438	0.962516733601071
Gorai.002G094200	2270	2195	0.966960352422907
Gorai.002G094300	1854	1830	0.98705501618123
Gorai.002G094400	1146	1146	1
Gorai.002G094500	4573	4519	0.988191559151542
Gorai.002G094600	2987	2935	0.982591228657516
Gorai.002G094700	853	853	1
Gorai.002G094800	2211	2211	1
Gorai.002G094900	2828	2620	0.926449787835926
Gorai.002G095000	1213	1213	1
Gorai.002G095100	1226	1226	1
Gorai.002G095200	2007	1926	0.959641255605381
Gorai.002G095300	1051	1051	1
Gorai.002G095400	1501	1501	1
Gorai.002G095500	1020	1019	0.999019607843137
Gorai.002G095600	1181	1181	1
Gorai.002G095700	1751	1587	0.906339234723015
Gorai.002G095800	4570	4477	0.97964989059081
Gorai.002G095900	2350	1739	0.74
Gorai.002G096000	1752	1748	0.997716894977169
Gorai.002G096100	1226	1157	0.943719412724307
Gorai.002G096200	2103	1824	0.867332382310984
Gorai.002G096300	3149	3069	0.97459510955859
Gorai.002G096400	2144	2026	0.944962686567164
Gorai.002G096500	990	990	1
Gorai.002G096600	2321	2320	0.999569151227919
Gorai.002G096700	3042	3042	1
Gorai.002G096800	427	427	1
Gorai.002G096900	273	273	1
Gorai.002G097000	2001	2001	1
Gorai.002G097100	1890	1826	0.966137566137566
Gorai.002G097200	1657	1657	1
Gorai.002G097300	1753	1393	0.794637763833428
Gorai.002G097400	2054	1985	0.966407010710808
Gorai.002G097500	1889	1889	1
Gorai.002G097600	865	363	0.419653179190751
Gorai.002G097700	753	693	0.920318725099602
Gorai.002G097800	1158	1158	1
Gorai.002G097900	1921	1921	1
Gorai.002G098000	819	784	0.957264957264957
Gorai.002G098100	1571	1427	0.908338637810312
Gorai.002G098200	1026	354	0.345029239766082
Gorai.002G098300	698	698	1
Gorai.002G098400	1698	1573	0.926383981154299
Gorai.002G098500	1100	1100	1
Gorai.002G098600	1080	965	0.893518518518518
Gorai.002G098700	3521	3424	0.972451008236296
Gorai.002G098800	1382	1290	0.93342981186686
Gorai.002G098900	1331	1322	0.993238166791886
Gorai.002G099000	1849	1811	0.979448350459708
Gorai.002G099100	1153	1153	1
Gorai.002G099200	1432	1432	1
Gorai.002G099300	1676	1676	1
Gorai.002G099400	1740	1740	1
Gorai.002G099500	529	529	1
Gorai.002G099600	1303	1213	0.930928626247122
Gorai.002G099700	1326	1326	1
Gorai.002G099800	578	551	0.953287197231834
Gorai.002G099900	1399	1329	0.949964260185847
Gorai.002G100000	1062	1062	1
Gorai.002G100100	1667	1442	0.86502699460108
Gorai.002G100200	484	164	0.338842975206612
Gorai.002G100300	937	937	1
Gorai.002G100400	1221	1193	0.977067977067977
Gorai.002G100500	6339	5885	0.928379870642057
Gorai.002G100600	2157	1786	0.828001854427446
Gorai.002G100700	2349	2162	0.92039165602384
Gorai.002G100800	2274	2189	0.962620932277924
Gorai.002G100900	12014	11369	0.946312635258865
Gorai.002G101000	4142	4099	0.989618541767262
Gorai.002G101100	655	655	1
Gorai.002G101200	1133	1053	0.929390997352162
Gorai.002G101300	426	354	0.830985915492958
Gorai.002G101400	2383	2314	0.971044901384809
Gorai.002G101500	786	514	0.653944020356234
Gorai.002G101600	2584	2559	0.990325077399381
Gorai.002G101700	3073	2857	0.929710380735438
Gorai.002G101800	1726	1469	0.851100811123986
Gorai.002G101900	1597	1491	0.933625547902317
Gorai.002G102000	2634	2431	0.922930903568717
Gorai.002G102100	1507	1066	0.707365627073656
Gorai.002G102200	2151	2077	0.96559739655974
Gorai.002G102300	2879	2879	1
Gorai.002G102400	1550	1550	1
Gorai.002G102500	2708	2078	0.767355982274742
Gorai.002G102600	1422	1335	0.938818565400844
Gorai.002G102700	1480	1357	0.916891891891892
Gorai.002G102800	570	570	1
Gorai.002G102900	1456	1066	0.732142857142857
Gorai.002G103000	2522	2245	0.890166534496431
Gorai.002G103100	956	944	0.98744769874477
Gorai.002G103200	1254	1249	0.996012759170654
Gorai.002G103300	3627	3255	0.897435897435897
Gorai.002G103400	4768	4165	0.873531879194631
Gorai.002G103500	3948	3894	0.986322188449848
Gorai.002G103600	2065	1929	0.934140435835351
Gorai.002G103700	1740	1740	1
Gorai.002G103800	2832	2755	0.972810734463277
Gorai.002G103900	1498	1498	1
Gorai.002G104000	1310	1226	0.93587786259542
Gorai.002G104100	1680	1680	1
Gorai.002G104200	2889	2794	0.96711664935964
Gorai.002G104300	3775	3436	0.910198675496689
Gorai.002G104400	2562	2508	0.978922716627635
Gorai.002G104500	1091	1091	1
Gorai.002G104600	1128	1102	0.976950354609929
Gorai.002G104700	925	623	0.673513513513514
Gorai.002G104800	1829	1829	1
Gorai.002G104900	837	837	1
Gorai.002G105000	985	985	1
Gorai.002G105100	811	811	1
Gorai.002G105200	2627	2507	0.954320517700799
Gorai.002G105300	1205	1205	1
Gorai.002G105400	648	648	1
Gorai.002G105500	345	345	1
Gorai.002G105600	800	800	1
Gorai.002G105700	2460	2298	0.934146341463415
Gorai.002G105800	3352	3251	0.969868735083532
Gorai.002G105900	3197	3121	0.976227713481389
Gorai.002G106000	1404	1378	0.981481481481482
Gorai.002G106100	1069	1069	1
Gorai.002G106200	357	357	1
Gorai.002G106300	1327	1305	0.983421250941974
Gorai.002G106400	237	144	0.607594936708861
Gorai.002G106500	1905	1709	0.897112860892388
Gorai.002G106600	456	403	0.883771929824561
Gorai.002G106700	1491	370	0.248155600268276
Gorai.002G106800	667	667	1
Gorai.002G106900	2849	2404	0.843804843804844
Gorai.002G107000	925	925	1
Gorai.002G107100	2241	2241	1
Gorai.002G107200	1671	1581	0.946140035906643
Gorai.002G107300	2135	1926	0.902107728337237
Gorai.002G107400	2057	2057	1
Gorai.002G107500	732	732	1
Gorai.002G107600	576	576	1
Gorai.002G107700	793	793	1
Gorai.002G107800	707	707	1
Gorai.002G107900	1212	1212	1
Gorai.002G108000	1022	1022	1
Gorai.002G108100	680	680	1
Gorai.002G108200	1674	1534	0.91636798088411
Gorai.002G108300	1828	1828	1
Gorai.002G108400	1059	1059	1
Gorai.002G108500	989	0	0
Gorai.002G108600	2317	2317	1
Gorai.002G108700	1922	1922	1
Gorai.002G108800	1062	1062	1
Gorai.002G108900	1853	1823	0.983810037776578
Gorai.002G109000	964	702	0.728215767634855
Gorai.002G109100	1508	1105	0.732758620689655
Gorai.002G109200	549	543	0.989071038251366
Gorai.002G109300	699	699	1
Gorai.002G109400	1161	1158	0.997416020671835
Gorai.002G109500	3304	3276	0.991525423728814
Gorai.002G109600	2309	2295	0.99393676916414
Gorai.002G109700	2054	2054	1
Gorai.002G109800	2005	1851	0.923192019950125
Gorai.002G109900	1479	321	0.217038539553753
Gorai.002G110000	4510	4265	0.945676274944568
Gorai.002G110100	1639	1639	1
Gorai.002G110200	1365	1365	1
Gorai.002G110300	426	426	1
Gorai.002G110400	1413	1362	0.963906581740977
Gorai.002G110500	2206	2076	0.941069809610154
Gorai.002G110600	2808	2671	0.951210826210826
Gorai.002G110700	1458	1436	0.984910836762689
Gorai.002G110800	2555	2265	0.886497064579256
Gorai.002G110900	6919	6688	0.966613672496025
Gorai.002G111000	1758	1639	0.93230944254835
Gorai.002G111100	2002	1967	0.982517482517482
Gorai.002G111200	891	891	1
Gorai.002G111300	648	176	0.271604938271605
Gorai.002G111400	1318	1203	0.912746585735964
Gorai.002G111500	2045	1914	0.935941320293398
Gorai.002G111600	4452	4189	0.940925426774483
Gorai.002G111700	2290	2290	1
Gorai.002G111800	1555	1555	1
Gorai.002G111900	355	0	0
Gorai.002G112000	720	620	0.861111111111111
Gorai.002G112100	1929	1834	0.950751684810783
Gorai.002G112200	4525	4461	0.98585635359116
Gorai.002G112300	1502	1474	0.981358189081225
Gorai.002G112400	2017	1932	0.95785820525533
Gorai.002G112500	2441	2286	0.936501433838591
Gorai.002G112600	791	791	1
Gorai.002G112700	1759	1733	0.985218874360432
Gorai.002G112800	1895	1895	1
Gorai.002G112900	909	757	0.832783278327833
Gorai.002G113000	198	198	1
Gorai.002G113100	344	330	0.959302325581395
Gorai.002G113200	1067	1067	1
Gorai.002G113300	1529	1460	0.954872465663833
Gorai.002G113400	3076	2772	0.901170351105332
Gorai.002G113500	570	570	1
Gorai.002G113600	2254	2168	0.961845607808341
Gorai.002G113700	1050	1004	0.956190476190476
Gorai.002G113800	1714	1680	0.980163360560093
Gorai.002G113900	1091	1083	0.992667277726856
Gorai.002G114000	1846	1733	0.938786565547129
Gorai.002G114100	3114	3070	0.985870263326911
Gorai.002G114200	2307	1956	0.847854356306892
Gorai.002G114300	1680	1563	0.930357142857143
Gorai.002G114400	1027	1027	1
Gorai.002G114500	2560	2294	0.89609375
Gorai.002G114600	3146	2839	0.90241576605213
Gorai.002G114700	1165	1165	1
Gorai.002G114800	4255	4194	0.98566392479436
Gorai.002G114900	2398	2321	0.967889908256881
Gorai.002G115000	948	948	1
Gorai.002G115100	1148	1051	0.915505226480836
Gorai.002G115200	1033	1033	1
Gorai.002G115300	1289	903	0.700543056633049
Gorai.002G115400	1156	1156	1
Gorai.002G115500	1728	1625	0.940393518518518
Gorai.002G115600	2578	2501	0.970131885182312
Gorai.002G115700	4504	4265	0.946936056838366
Gorai.002G115800	3860	3803	0.985233160621762
Gorai.002G115900	2027	1619	0.798717316230883
Gorai.002G116000	1288	1288	1
Gorai.002G116100	1748	1416	0.810068649885583
Gorai.002G116200	1254	1169	0.932216905901116
Gorai.002G116300	655	655	1
Gorai.002G116400	426	0	0
Gorai.002G116500	2366	1366	0.577345731191885
Gorai.002G116600	2399	1953	0.814089203834931
Gorai.002G116700	1902	1902	1
Gorai.002G116800	791	791	1
Gorai.002G116900	1201	1201	1
Gorai.002G117000	1862	1839	0.987647690655209
Gorai.002G117100	2822	2623	0.929482636428065
Gorai.002G117200	2767	2622	0.947596675099386
Gorai.002G117300	927	372	0.401294498381877
Gorai.002G117400	2871	2550	0.888192267502612
Gorai.002G117500	438	438	1
Gorai.002G117600	402	199	0.495024875621891
Gorai.002G117700	582	582	1
Gorai.002G117800	1368	1214	0.887426900584795
Gorai.002G117900	1296	1261	0.972993827160494
Gorai.002G118000	3531	3523	0.99773435287454
Gorai.002G118100	3077	3054	0.992525186870328
Gorai.002G118200	2524	2304	0.91283676703645
Gorai.002G118300	982	982	1
Gorai.002G118400	2108	2073	0.983396584440228
Gorai.002G118500	1676	1653	0.986276849642005
Gorai.002G118600	282	282	1
Gorai.002G118700	1069	1051	0.983161833489242
Gorai.002G118800	2630	2407	0.915209125475285
Gorai.002G118900	1015	987	0.972413793103448
Gorai.002G119000	651	651	1
Gorai.002G119100	1211	1211	1
Gorai.002G119200	737	349	0.473541383989145
Gorai.002G119300	760	760	1
Gorai.002G119400	342	327	0.956140350877193
Gorai.002G119500	2077	2077	1
Gorai.002G119600	1106	1106	1
Gorai.002G119700	2002	1878	0.938061938061938
Gorai.002G119800	504	240	0.476190476190476
Gorai.002G119900	2373	2239	0.943531394858829
Gorai.002G120000	2327	2219	0.953588311130211
Gorai.002G120100	2881	2843	0.986810135369663
Gorai.002G120200	2566	2514	0.979734996102884
Gorai.002G120300	2145	1824	0.85034965034965
Gorai.002G120400	986	978	0.991886409736308
Gorai.002G120500	446	431	0.966367713004484
Gorai.002G120600	1269	1269	1
Gorai.002G120700	1253	1200	0.957701516360734
Gorai.002G120800	3449	3337	0.967526819367933
Gorai.002G120900	1918	1873	0.976538060479666
Gorai.002G121000	807	807	1
Gorai.002G121100	2065	2027	0.981598062953995
Gorai.002G121200	1646	1477	0.897326852976914
Gorai.002G121300	346	346	1
Gorai.002G121400	852	287	0.336854460093897
Gorai.002G121500	1846	1496	0.810400866738895
Gorai.002G121600	1322	1295	0.979576399394856
Gorai.002G121700	1543	1461	0.946856772521063
Gorai.002G121800	1128	894	0.792553191489362
Gorai.002G121900	2352	2352	1
Gorai.002G122000	509	0	0
Gorai.002G122100	343	0	0
Gorai.002G122200	1027	1027	1
Gorai.002G122300	1614	1614	1
Gorai.002G122400	1612	1612	1
Gorai.002G122500	2508	2508	1
Gorai.002G122600	2611	2423	0.927996936039831
Gorai.002G122700	1182	1182	1
Gorai.002G122800	2857	2575	0.901295064753238
Gorai.002G122900	912	912	1
Gorai.002G123000	1418	1158	0.816643159379408
Gorai.002G123100	1503	1264	0.840984697272122
Gorai.002G123200	819	819	1
Gorai.002G123300	1831	1677	0.915892954669579
Gorai.002G123400	1794	1221	0.680602006688963
Gorai.002G123500	1794	1389	0.774247491638796
Gorai.002G123600	1666	1188	0.713085234093637
Gorai.002G123700	1957	1957	1
Gorai.002G123800	1524	1420	0.931758530183727
Gorai.002G123900	1066	287	0.269230769230769
Gorai.002G124000	1241	1241	1
Gorai.002G124100	3532	3526	0.998301245753114
Gorai.002G124200	189	0	0
Gorai.002G124300	453	453	1
Gorai.002G124400	4069	3700	0.909314327844679
Gorai.002G124500	1790	1659	0.926815642458101
Gorai.002G124600	2111	1827	0.865466603505448
Gorai.002G124700	2025	2025	1
Gorai.002G124800	3287	3164	0.962579860054761
Gorai.002G124900	2054	1903	0.926484907497566
Gorai.002G125000	1933	1894	0.979824107604759
Gorai.002G125100	3589	3462	0.964614098634717
Gorai.002G125200	850	0	0
Gorai.002G125300	3229	3020	0.935274078662125
Gorai.002G125400	369	322	0.872628726287263
Gorai.002G125500	1736	1599	0.921082949308756
Gorai.002G125600	1545	1310	0.84789644012945
Gorai.002G125700	3052	2884	0.944954128440367
Gorai.002G125800	1064	1064	1
Gorai.002G125900	1614	1587	0.983271375464684
Gorai.002G126000	1288	1255	0.974378881987578
Gorai.002G126100	1259	1259	1
Gorai.002G126200	1142	1142	1
Gorai.002G126300	1955	1955	1
Gorai.002G126400	1212	1212	1
Gorai.002G126500	564	500	0.886524822695035
Gorai.002G126600	1070	1070	1
Gorai.002G126700	1383	1383	1
Gorai.002G126800	1510	1510	1
Gorai.002G126900	390	390	1
Gorai.002G127000	1333	1308	0.981245311327832
Gorai.002G127100	1496	1496	1
Gorai.002G127200	2680	2680	1
Gorai.002G127300	713	713	1
Gorai.002G127400	628	628	1
Gorai.002G127500	1946	1710	0.878725590955807
Gorai.002G127600	705	705	1
Gorai.002G127700	3843	3717	0.967213114754098
Gorai.002G127800	1112	990	0.890287769784173
Gorai.002G127900	1073	1000	0.931966449207829
Gorai.002G128000	2502	2201	0.879696243005596
Gorai.002G128100	681	681	1
Gorai.002G128200	2999	2814	0.938312770923641
Gorai.002G128300	612	612	1
Gorai.002G128400	2419	2364	0.977263331955353
Gorai.002G128500	5729	5615	0.98010123930878
Gorai.002G128600	6014	5968	0.99235118057865
Gorai.002G128700	1435	1435	1
Gorai.002G128800	2571	2392	0.930377285103073
Gorai.002G128900	1559	1458	0.935214881334189
Gorai.002G129000	1035	1035	1
Gorai.002G129100	2370	2335	0.985232067510548
Gorai.002G129200	1795	1788	0.996100278551532
Gorai.002G129300	2355	2139	0.90828025477707
Gorai.002G129400	2566	2494	0.971940763834762
Gorai.002G129500	1485	1405	0.946127946127946
Gorai.002G129600	1723	1668	0.968078932095183
Gorai.002G129700	1186	1150	0.96964586846543
Gorai.002G129800	1834	1722	0.938931297709924
Gorai.002G129900	1263	1263	1
Gorai.002G130000	2149	2107	0.980456026058632
Gorai.002G130100	666	666	1
Gorai.002G130200	1792	1776	0.991071428571429
Gorai.002G130300	1538	1519	0.987646293888166
Gorai.002G130400	222	222	1
Gorai.002G130500	1842	1842	1
Gorai.002G130600	2332	2304	0.987993138936535
Gorai.002G130700	3290	3071	0.933434650455927
Gorai.002G130800	991	916	0.924318869828456
Gorai.002G130900	1393	1393	1
Gorai.002G131000	3113	1701	0.546418246064889
Gorai.002G131100	4044	3958	0.978733926805143
Gorai.002G131200	1661	1496	0.900662251655629
Gorai.002G131300	1002	1002	1
Gorai.002G131400	861	232	0.26945412311266
Gorai.002G131500	1815	1815	1
Gorai.002G131600	1156	1083	0.936851211072664
Gorai.002G131700	973	973	1
Gorai.002G131800	986	893	0.905679513184584
Gorai.002G131900	963	963	1
Gorai.002G132000	3018	3018	1
Gorai.002G132100	1091	1036	0.949587534372136
Gorai.002G132200	2091	2091	1
Gorai.002G132300	1602	1526	0.952559300873908
Gorai.002G132400	733	733	1
Gorai.002G132500	878	878	1
Gorai.002G132600	1374	1374	1
Gorai.002G132700	3308	3186	0.963119709794438
Gorai.002G132800	1818	1348	0.741474147414741
Gorai.002G132900	2362	2216	0.938187976291279
Gorai.002G133000	3460	3238	0.935838150289017
Gorai.002G133100	824	824	1
Gorai.002G133200	1161	1161	1
Gorai.002G133300	245	245	1
Gorai.002G133400	851	851	1
Gorai.002G133500	1421	1341	0.943701618578466
Gorai.002G133600	1183	252	0.21301775147929
Gorai.002G133700	2095	2095	1
Gorai.002G133800	2131	1811	0.84983575786016
Gorai.002G133900	1994	1904	0.954864593781344
Gorai.002G134000	1655	1579	0.954078549848943
Gorai.002G134100	426	0	0
Gorai.002G134200	873	140	0.160366552119129
Gorai.002G134300	456	405	0.888157894736842
Gorai.002G134400	2610	2481	0.950574712643678
Gorai.002G134500	4509	4307	0.955200709691728
Gorai.002G134600	387	387	1
Gorai.002G134700	549	30	0.0546448087431694
Gorai.002G134800	1208	1085	0.89817880794702
Gorai.002G134900	2702	2577	0.953737971872687
Gorai.002G135000	1243	1243	1
Gorai.002G135100	1089	1089	1
Gorai.002G135200	1864	1861	0.998390557939914
Gorai.002G135300	780	780	1
Gorai.002G135400	756	756	1
Gorai.002G135500	3156	3156	1
Gorai.002G135600	576	576	1
Gorai.002G135700	1137	953	0.838170624450308
Gorai.002G135800	2365	2365	1
Gorai.002G135900	851	851	1
Gorai.002G136000	836	768	0.91866028708134
Gorai.002G136100	378	378	1
Gorai.002G136200	435	435	1
Gorai.002G136300	2307	2307	1
Gorai.002G136400	1897	1729	0.911439114391144
Gorai.002G136500	480	480	1
Gorai.002G136600	968	968	1
Gorai.002G136700	2043	2001	0.979441997063142
Gorai.002G136800	2047	2022	0.987787005373718
Gorai.002G136900	1320	1066	0.807575757575758
Gorai.002G137000	2862	2697	0.942348008385744
Gorai.002G137100	1328	1328	1
Gorai.002G137200	720	720	1
Gorai.002G137300	1328	1328	1
Gorai.002G137400	1874	1780	0.949839914621131
Gorai.002G137500	3436	3248	0.945285215366706
Gorai.002G137600	1830	1830	1
Gorai.002G137700	4649	4277	0.919982791998279
Gorai.002G137800	2373	2337	0.984829329962073
Gorai.002G137900	1153	1038	0.900260190806591
Gorai.002G138000	2214	2214	1
Gorai.002G138100	942	942	1
Gorai.002G138200	2374	2084	0.877843302443134
Gorai.002G138300	1231	1183	0.961007311129163
Gorai.002G138400	485	485	1
Gorai.002G138500	276	0	0
Gorai.002G138600	1152	1152	1
Gorai.002G138700	907	844	0.930540242557883
Gorai.002G138800	1555	1530	0.983922829581994
Gorai.002G138900	2647	2562	0.967888175292784
Gorai.002G139000	2645	2642	0.998865784499055
Gorai.002G139100	2903	2903	1
Gorai.002G139200	1362	1349	0.990455212922173
Gorai.002G139300	2079	1848	0.888888888888889
Gorai.002G139400	1361	1358	0.997795738427627
Gorai.002G139500	884	884	1
Gorai.002G139600	246	231	0.939024390243902
Gorai.002G139700	1197	1039	0.868003341687552
Gorai.002G139800	416	416	1
Gorai.002G139900	1888	1888	1
Gorai.002G140000	844	55	0.0651658767772512
Gorai.002G140100	1161	2	0.00172265288544358
Gorai.002G140200	1197	354	0.295739348370927
Gorai.002G140300	369	0	0
Gorai.002G140400	1637	1620	0.98961514966402
Gorai.002G140500	1479	1479	1
Gorai.002G140600	1851	1851	1
Gorai.002G140700	4823	4716	0.977814638191997
Gorai.002G140800	1011	62	0.0613254203758655
Gorai.002G140900	3769	3533	0.937383921464579
Gorai.002G141000	1333	1237	0.927981995498875
Gorai.002G141100	489	441	0.901840490797546
Gorai.002G141200	2389	2389	1
Gorai.002G141300	426	426	1
Gorai.002G141400	1424	1424	1
Gorai.002G141500	1403	1347	0.960085531004989
Gorai.002G141600	1341	0	0
Gorai.002G141700	1254	102	0.0813397129186603
Gorai.002G141800	2135	2126	0.995784543325527
Gorai.002G141900	3512	3512	1
Gorai.002G142000	3128	3128	1
Gorai.002G142100	1663	1640	0.986169573060734
Gorai.002G142200	1077	5	0.00464252553389044
Gorai.002G142300	451	265	0.587583148558758
Gorai.002G142400	3433	3305	0.962714826682202
Gorai.002G142500	3609	3609	1
Gorai.002G142600	579	579	1
Gorai.002G142700	952	952	1
Gorai.002G142800	1785	1596	0.894117647058824
Gorai.002G142900	465	465	1
Gorai.002G143000	4911	4762	0.969659947057626
Gorai.002G143100	645	645	1
Gorai.002G143200	1879	1760	0.936668440659925
Gorai.002G143300	3360	3300	0.982142857142857
Gorai.002G143400	974	974	1
Gorai.002G143500	1260	1260	1
Gorai.002G143600	1327	56	0.0422004521477016
Gorai.002G143700	1026	1026	1
Gorai.002G143800	291	291	1
Gorai.002G143900	3181	3121	0.981138006916064
Gorai.002G144000	691	691	1
Gorai.002G144100	1222	0	0
Gorai.002G144200	438	217	0.495433789954338
Gorai.002G144300	988	988	1
Gorai.002G144400	447	447	1
Gorai.002G144500	1938	1818	0.938080495356037
Gorai.002G144600	291	0	0
Gorai.002G144700	1646	1627	0.988456865127582
Gorai.002G144800	2202	2007	0.911444141689373
Gorai.002G144900	3332	3226	0.968187274909964
Gorai.002G145000	2730	2670	0.978021978021978
Gorai.002G145100	6473	6043	0.933570214738143
Gorai.002G145200	357	357	1
Gorai.002G145300	393	393	1
Gorai.002G145400	793	783	0.987389659520807
Gorai.002G145500	2234	2169	0.970904207699194
Gorai.002G145600	2962	2777	0.937542201215395
Gorai.002G145700	249	249	1
Gorai.002G145800	1401	1371	0.978586723768737
Gorai.002G145900	739	344	0.465493910690122
Gorai.002G146000	2176	2176	1
Gorai.002G146100	2937	2931	0.997957099080695
Gorai.002G146200	1514	1386	0.915455746367239
Gorai.002G146300	1626	1580	0.971709717097171
Gorai.002G146400	6284	5646	0.898472310630172
Gorai.002G146500	882	25	0.0283446712018141
Gorai.002G146600	944	356	0.377118644067797
Gorai.002G146700	446	446	1
Gorai.002G146800	679	679	1
Gorai.002G146900	759	613	0.80764163372859
Gorai.002G147000	1899	1600	0.842548709847288
Gorai.002G147100	3306	3211	0.971264367816092
Gorai.002G147200	480	87	0.18125
Gorai.002G147300	3451	3428	0.993335265140539
Gorai.002G147400	645	0	0
Gorai.002G147500	3203	3078	0.960974086793631
Gorai.002G147600	1032	763	0.739341085271318
Gorai.002G147700	246	246	1
Gorai.002G147800	2967	2784	0.938321536905966
Gorai.002G147900	2385	2385	1
Gorai.002G148000	2893	2851	0.985482198409955
Gorai.002G148100	4528	4395	0.970627208480565
Gorai.002G148200	1907	1907	1
Gorai.002G148300	862	862	1
Gorai.002G148400	2211	2127	0.962008141112619
Gorai.002G148500	945	893	0.944973544973545
Gorai.002G148600	1373	1373	1
Gorai.002G148700	441	441	1
Gorai.002G148800	270	270	1
Gorai.002G148900	3028	3028	1
Gorai.002G149000	422	99	0.234597156398104
Gorai.002G149100	403	347	0.861042183622829
Gorai.002G149200	519	519	1
Gorai.002G149300	3282	2983	0.908897014015844
Gorai.002G149400	1064	1064	1
Gorai.002G149500	764	0	0
Gorai.002G149600	3656	3533	0.966356673960613
Gorai.002G149700	1065	346	0.324882629107981
Gorai.002G149800	2200	1962	0.891818181818182
Gorai.002G149900	3277	3078	0.939273725968874
Gorai.002G150000	1558	1558	1
Gorai.002G150100	1559	1311	0.840923669018602
Gorai.002G150200	237	237	1
Gorai.002G150300	4249	3968	0.933866792186397
Gorai.002G150400	935	935	1
Gorai.002G150500	840	840	1
Gorai.002G150600	3441	3441	1
Gorai.002G150700	1531	1479	0.966035271064664
Gorai.002G150800	1118	1117	0.999105545617174
Gorai.002G150900	353	0	0
Gorai.002G151000	1661	1636	0.984948826008429
Gorai.002G151100	714	687	0.96218487394958
Gorai.002G151200	730	0	0
Gorai.002G151300	899	851	0.946607341490545
Gorai.002G151400	4493	4303	0.957711996438905
Gorai.002G151500	598	134	0.224080267558528
Gorai.002G151600	2867	2217	0.773282176491106
Gorai.002G151700	2542	2478	0.974822974036192
Gorai.002G151800	1986	1986	1
Gorai.002G151900	411	181	0.440389294403893
Gorai.002G152000	333	113	0.339339339339339
Gorai.002G152100	759	540	0.711462450592885
Gorai.002G152200	357	96	0.26890756302521
Gorai.002G152300	2830	2792	0.986572438162544
Gorai.002G152400	2920	2761	0.945547945205479
Gorai.002G152500	692	386	0.557803468208092
Gorai.002G152600	1008	949	0.941468253968254
Gorai.002G152700	998	998	1
Gorai.002G152800	834	579	0.694244604316547
Gorai.002G152900	587	418	0.712095400340716
Gorai.002G153000	262	262	1
Gorai.002G153100	570	570	1
Gorai.002G153200	1476	1466	0.993224932249323
Gorai.002G153300	1294	1294	1
Gorai.002G153400	941	941	1
Gorai.002G153500	2088	2088	1
Gorai.002G153600	2125	1841	0.866352941176471
Gorai.002G153700	531	531	1
Gorai.002G153800	2701	2617	0.968900407256572
Gorai.002G153900	2843	2750	0.967288075976082
Gorai.002G154000	427	427	1
Gorai.002G154100	1966	1966	1
Gorai.002G154200	2212	2105	0.951627486437613
Gorai.002G154300	1247	1242	0.995990376904571
Gorai.002G154400	764	764	1
Gorai.002G154500	600	166	0.276666666666667
Gorai.002G154600	2167	2029	0.936317489616982
Gorai.002G154700	466	457	0.98068669527897
Gorai.002G154800	998	269	0.269539078156313
Gorai.002G154900	1077	1077	1
Gorai.002G155000	917	246	0.268266085059978
Gorai.002G155100	1438	1438	1
Gorai.002G155200	2980	2747	0.921812080536913
Gorai.002G155300	597	597	1
